2020-06-15 17:12:20,"1st day working on @UHSFT Covid unit. 1st impressions: organised, safe, happy staff, great team. Critically ill person being safely taken to ICU whilst another is sorted for home. Really enjoyed it. Thks Kate Nash, Sn Sr Erica, @StephenERLim @GastroDrSmith @sarahjherbert #nhs ❤️"
2020-06-15 17:10:07,🤍. Good morning @DeinertSina i saw that you are camping and i’m so happy that you are spending time with your friends 🙇🏼‍♀️🙇🏼‍♀️!! i miss my friends a lot and i cant wait to this quarantine get over!! love you so much
2020-06-15 17:09:43,"On this 91st day of quarantine, I’m VERY happy to hear today that our Premier has announced that Halton is moving to Stage 2 reopening on Friday!!!  Yayyyyyy!!!!!!!"
2020-06-15 17:09:08,I bought so many summer dresses this quarantine I’m happy to be wearing them out now 🌻🌸🌷🌹
2020-06-15 17:01:00,quarantine has really made me appreciate the little things and has shifted my focus on making myself happy rather than bending over backwards to make others happy :)
2020-06-15 16:59:38,I’m so happy people have put in little to no effort to contact me recently so I have no reason to contact them either. Quarantine has helped me rid so many people I don’t like from my life
2020-06-15 16:53:37,If you ever feel low in life just watch The Kapil Sharma Show❤️ it's gives you the the best medicine that's called laugh❤️ my quarantine was not bored just because of thisshow I feel very happy and joyful when I watch Kapil paji show❤️thank you @KapilSharmaK9 paji❤️ love from W.B
2020-06-15 16:01:13,"May you enjoy this day despite of COVID-19 threat in our community. I hope for your happiness everyday, cause you deserve it. May your life be filled with so much love, passion and happiness. Don't lose hope, all right?

@SB19Official #SB19"
2020-06-15 15:35:24,"Finally heard some good news in this distressed period about friends Recovery from #Covid_19 ,,
May Allah bless you with more and more happiness  @Amazinbash ❤️"
2020-06-10 17:33:57,"The only Positive thing about this quarantine/virus situation was that I finally feel somewhat at peace with myself. I don’t judge myself that hard, I’m more patient with myself and I don’t need anyone to make myself happy. They add to my happiness but I don’t rely on them."
2020-06-10 17:33:57,"The only Positive thing about this quarantine/virus situation was that I finally feel somewhat at peace with myself. I don’t judge myself that hard, I’m more patient with myself and I don’t need anyone to make myself happy. They add to my happiness but I don’t rely on them."
2020-06-10 17:33:57,"The only Positive thing about this quarantine/virus situation was that I finally feel somewhat at peace with myself. I don’t judge myself that hard, I’m more patient with myself and I don’t need anyone to make myself happy. They add to my happiness but I don’t rely on them."
2020-06-15 16:50:20,"My father tested negative after 18 days and my sister after 14 days of isolation. Don’t remember the last time I felt this happy and ecstatic. The past two weeks have been so draining, mentally and physically. I can’t even explain it in words. #COVID19"
2020-06-15 17:38:56,"""I'm happy to say we've reached the final phases of completely deluding ourselves into thinking that this pandemic has somehow stopped spreading and that we're safe."" https://t.co/etlI5zRXwn"
2020-06-15 17:30:02,"Well finally some good news. After 3 long years of college, changing subjects, my current course being affected by coronavirus, even having surgery during a pandemic.

Finally got my grade for the year, very happy to say that I’ve managed to get myself into Stirling Uni."
2020-06-18 11:17:23,"Timely $10 million @USAID contribution protects more communities against #COVID19 outbreak in #Iraq. 

Very grateful to #USAID for its ongoing support to Iraqi communities: https://t.co/AgZIqV3dWm 
@USEmbBaghdad #IraqStablization"
2020-06-18 11:17:23,"We have asked our tenants who use our #MentalHealth  #SupportedLivingServices how #Covid19 has impacted them and we have some very interesting results that are worth taking a look at! ➡️ https://t.co/m0kI99dIGC ⬅️

#TenantAtTheHeart #SupportedHousing #WithYou https://t.co/IzcNxd7TWF"
2020-06-18 11:17:21,"as of yesterday at noon, there are no positive COVID-19 patients at any Lansing hospital🥳"
2020-06-18 11:17:21,"With the country slowly opening up, we must take all precautions as we step out. Just as how the security forces fight for us at the border, it is time we all fight Covid-19 together along with the Central and State Governments. RESTART.REBUILD. Safely but surely."
2020-06-18 11:17:20,"He looks healthy, 
Remember Whohan Chinese Coronaviris covid-19 has a 98% recovery rate https://t.co/gbiVqHx5uR"
2020-06-18 11:17:18,"That smile when you succeed saving 31 million people.. thank you so much frontliners, doctors and every party that took part in fighting Covid-19 for our nation. https://t.co/UAuO36jynX"
2020-06-18 11:17:16,"We know COVID-19 will make it hard for many of you to join us for NDN2020 in Iceland in September 😢

Not to worry! We have change the NORDUnet conference dates, so you can all be there.

SEE YOU 14-16 SEPTEMBER 2021 In Iceland. 😍 

https://t.co/JS8Ec5zu65 https://t.co/sCmemAnJv5"
2020-06-18 11:17:16,How long does COVID-19 last? Ages for many people with mild/moderate symptoms who haven’t been hospitalised and are below the radar. Thanks to excellent work by the @Join_ZOE Covid app there’s more awareness but much more is needed #LongCovid  https://t.co/FYGyo4lHpH
2020-06-18 11:17:15,"Atleast something to cheer about #Covid19

Researchers in England say they have the first evidence that a drug can improve COVID-19 survival: A cheap, widely available steroid called #dexamethasone reduce deaths by up to 1/3rd in severely ill hospitalized patients."
2020-06-18 11:17:15,"Hahahaha Trump made them sign a disclaimer so they dont sue his a$$ if they get Covid-19 at his rally BECAUSE HE KNOWS THEY WON’T WEAR MASKS AND HE KNOWS THEY WILL GET SICK because of it 😂😂😂
She is nothing else but an uneducated and stupid Karen https://t.co/COUA4355Kx"
2020-06-18 11:17:13,"It’s mid June 2020 and we still gotta wear mask because of covid-19 plus years later this world is still facing racial injustice and division, but “me”? 
I’m going to continue to trust God, study His Word, have fun and be care free because God got me and this in Jesus name. ✌🏾 https://t.co/BIku8o5DgZ"
2020-06-18 11:17:10,"Support us in the Production of Face Masks &amp; support women's livelihood

Be a part of our Endeavour to produce 10 million Face Masks by employing people in UP who have lost their livelihood due to COVID-19 

To read more and support the campaign visit https://t.co/UzzHiKH8uf https://t.co/qlpK4uT0ep"
2020-06-18 11:33:50,"Thank you @unimelb, fortunate to be working with brilliant researchers @Psychunimelb and @VicCompCancerCr to address the emotional challenges brought on by the #pandemic for #cancer patients and #healthprofessionals. https://t.co/x8IJKZ1wLe"
2020-06-18 11:29:52,"We've been enjoying this great #wine during #coronavirus #pandemic #lockdown Such a Refreshing Philosophy &amp; World's Finest Pure Artisan #Wines, Hand Crafted with Honesty! All Natural &amp; Additive Free, Lab Tested for Purity. https://t.co/ejXPOYmFJ9 🍷❤️ Love to see what you think! https://t.co/v35353jefL"
2020-06-18 11:24:52,"Wear your #mask. It's looks cool!😎
#pandemic #COVID19 #India"
2020-06-18 11:24:06,"Am I the only one doing this since #COVID19 started? Or am I the only #developer doing this even though my life was pretty much the same before the #pandemic? 

 happy life of a #programmer 🤓 https://t.co/wimA4EqCp1"
2020-06-18 11:47:04,"By helping in the fight versus the Coronavirus, businesses can not only enhance their reputation but help society move back to normalcy. Read more: https://t.co/B1q2vb1E4o

#business #entrepreneur #marketing #success #motivation #money #coronavirus #covid #corona #virus #PACEblog"
2020-06-18 10:43:02,Are we better than others who have come down with the #virus? Absolutely NOT! Are we blessed? YES! So we concluded our #Coronavirus testing recently and it has come back NEGATIVE! Our hearts go out to several still hanging in there at the 14 #Military #Hospital. #God bless https://t.co/CRQ92pWHKx
2020-06-18 12:08:17,"Great News!

Two COVID+ hair stylists saw 140 clients yet no one got infected. 

Why? Because both sides were wearing masks (+ social distancing)

Masks WORK. Wear them.

Leave the discussion of Actemra/Plasma/HCQ/Dexamethasone to your doctors 

https://t.co/j73YjJccRX"
2020-06-18 12:35:10,"This little man changed everything. A few years ago I couldn’t imagine spending more than a week in my hometown. Now the entire #Quarantine #88Days in bliss with family, watching my nephews grow up. Too #blessed to… https://t.co/jNArynk4Hi"
